[ 34.299] step moves=0 diag=0 level=false shimmer=false released=0 sec=8 toast=false -> repaint=false
[ 34.401] step moves=0 diag=0 level=false shimmer=false released=0 sec=8 toast=false -> repaint=false
[ 34.501] step moves=0 diag=0 level=false shimmer=false released=0 sec=8 toast=false -> repaint=false
[ 34.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=8 toast=false -> repaint=false
[ 34.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=8 toast=false -> repaint=false
[ 34.801] step moves=0 diag=0 level=false shimmer=false released=0 sec=8 toast=false -> repaint=false
[ 34.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=true
[ 34.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 35.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=7 toast=false -> repaint=true
[ 35.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 35.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.801] step moves=0 diag=0 level=false shimmer=false released=0 sec=7 toast=false -> repaint=false
[ 35.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=true
[ 35.902] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 35.999] step moves=0 diag=0 level=false shimmer=true released=0 sec=6 toast=false -> repaint=true
[ 36.000] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 36.099] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.801] step moves=0 diag=0 level=false shimmer=false released=0 sec=6 toast=false -> repaint=false
[ 36.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=true
[ 36.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 37.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=5 toast=false -> repaint=true
[ 37.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 37.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.599] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=5 toast=false -> repaint=false
[ 37.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=true
[ 37.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 38.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=4 toast=false -> repaint=true
[ 38.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 38.099] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.299] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.399] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.799] step moves=0 diag=0 level=false shimmer=false released=0 sec=4 toast=false -> repaint=false
[ 38.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=true
[ 38.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 39.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=3 toast=false -> repaint=true
[ 39.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 39.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.801] step moves=0 diag=0 level=false shimmer=false released=0 sec=3 toast=false -> repaint=false
[ 39.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=true
[ 39.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 40.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=2 toast=false -> repaint=true
[ 40.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 40.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=2 toast=false -> repaint=false
[ 40.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=true
[ 40.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 41.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=1 toast=false -> repaint=true
[ 41.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 41.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=1 toast=false -> repaint=false
[ 41.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=true
[ 41.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 42.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=0 toast=false -> repaint=true
[ 42.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 42.103] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=0 toast=false -> repaint=false
[ 42.934] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 42.968] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.000] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.037] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.072] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.105] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.138] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.172] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.205] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.238] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.272] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.305] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.338] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.372] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.405] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.439] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.472] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.505] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.538] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.571] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.605] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.638] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.671] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.705] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.738] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.771] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.806] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 43.899] step moves=182 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 43.905] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.000] step moves=26 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.100] step moves=26 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.101] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.200] step moves=26 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.201] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.300] step moves=26 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.300] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.400] step moves=26 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.401] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.500] step moves=26 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.501] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.600] step moves=26 diag=0 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.601] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.700] step moves=23 diag=1 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.701] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.800] step moves=1 diag=1 level=false shimmer=false released=0 sec=1498 toast=false -> repaint=true
[ 44.801] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 44.900] step moves=1 diag=1 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=true
[ 44.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 45.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=1497 toast=false -> repaint=true
[ 45.000] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 45.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.299] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.699] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=1497 toast=false -> repaint=false
[ 45.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=true
[ 45.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 46.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=1496 toast=false -> repaint=true
[ 46.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 46.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.299] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.799] step moves=0 diag=0 level=false shimmer=false released=0 sec=1496 toast=false -> repaint=false
[ 46.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=true
[ 46.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 47.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=1495 toast=false -> repaint=true
[ 47.000] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 47.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=1495 toast=false -> repaint=false
[ 47.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=true
[ 47.900] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 48.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=1494 toast=false -> repaint=true
[ 48.001] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 48.100] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.200] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.299] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.799] step moves=0 diag=0 level=false shimmer=false released=0 sec=1494 toast=false -> repaint=false
[ 48.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=true
[ 48.900] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 49.000] step moves=0 diag=0 level=false shimmer=true released=0 sec=1493 toast=false -> repaint=true
[ 49.000] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 49.099] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.199] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.500] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.600] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.700] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=1493 toast=false -> repaint=false
[ 49.900] step moves=0 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=true
[ 49.901] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 49.999] step moves=0 diag=0 level=false shimmer=true released=0 sec=1492 toast=false -> repaint=true
[ 49.999] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 50.099] step moves=0 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=false
[ 50.199] step moves=0 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=false
[ 50.300] step moves=0 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=false
[ 50.400] step moves=0 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=false
[ 50.500] step moves=13 diag=0 level=false shimmer=false released=1 sec=1492 toast=false -> repaint=true
[ 50.500] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 50.600] step moves=1 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=true
[ 50.600] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 50.700] step moves=1 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=true
[ 50.700] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 50.800] step moves=1 diag=0 level=false shimmer=false released=0 sec=1492 toast=false -> repaint=true
[ 50.800] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 50.899] step moves=1 diag=0 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 50.899] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.000] step moves=1 diag=0 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.000] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.099] step moves=1 diag=0 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.100] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.200] step moves=1 diag=0 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.200] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.300] step moves=1 diag=0 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.300] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.400] step moves=1 diag=1 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.400] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.500] step moves=1 diag=1 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.500] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.600] step moves=1 diag=1 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.600] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.699] step moves=1 diag=1 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=true
[ 51.699] draw dirty=270.0x437.0@0.0,-32.0 bounds=270.0x405.0@0.0,0.0 grid=31x29 scale=2.0 screen=BenQ MA270U
[ 51.800] step moves=0 diag=0 level=false shimmer=false released=0 sec=1491 toast=false -> repaint=false
